youtube_id,title,is_premium,serie_id,channel_name,channel_handle,language
lRJBZeNNQnM,War der Kuss wirklich nötig?! | The Dawn of the Witch,false,40,Crunchyroll Deutschland,@crunchyrolldeutschland,de
zWXVMoqhKIk,Ominöser Man | Miss Kobayashi's Dragon Maid,false,11,Crunchyroll Deutschland,@crunchyrolldeutschland,de
1BG00iJcvNM,Ein starkes Duo | Deutsche Synchro | Lycoris Recoil,false,57,Crunchyroll Deutschland,@crunchyrolldeutschland,de
PbalziMfR6I,Eigenen Namen | Meine Wiedergeburt als Schleim in einer anderen Welt,false,14,Crunchyroll Deutschland,@crunchyrolldeutschland,de
UcaMb8nbhnk,Erste aufgabe abgeschlossen | Miss Kobayashi's Dragon Maid,false,11,Crunchyroll Deutschland,@crunchyrolldeutschland,de
kmGALZkGPWs,Stimmt was nicht? | The Rising of the Shield Hero,false,37,Crunchyroll Deutschland,@crunchyrolldeutschland,de
3afPUc2qJPk,Schlaf mit mir | Raeliana – Warum sie die Verlobte des Dukes wurde,false,41,Crunchyroll Deutschland,@crunchyrolldeutschland,de
jMtthzRWC9M,Rouge trifft auf Naomi | Metallic Rouge,false,35,Crunchyroll Deutschland,@crunchyrolldeutschland,de
6cW9m6IzGpE,Was bisher geschah | BLUE LOCK,false,53,Crunchyroll Deutschland,@crunchyrolldeutschland,de
mfadal7FggQ,Zuvor bei Solo Leveling | Solo Leveling,false,2,Crunchyroll Deutschland,@crunchyrolldeutschland,de
dZaM41HZ3G4,Toukas Vorlieben sind... speziell | The Legendary Hero is Dead!,false,48,Crunchyroll Deutschland,@crunchyrolldeutschland,de
bi_bWlCGpI8,Pralle Oberschenkel | The Legendary Hero is Dead!,false,48,Crunchyroll Deutschland,@crunchyrolldeutschland,de
wWQOxIS520U,Der legendäre Held ist am Leben | The Legendary Hero is Dead!,false,48,Crunchyroll Deutschland,@crunchyrolldeutschland,de
nfgsYC92zbY,Yuna lernt die Wahrheit über Touka | The Legendary Hero is Dead!,false,48,Crunchyroll Deutschland,@crunchyrolldeutschland,de
Z_bPUujMSbc,Er spielt mit ihrem Herzen | The Legendary Hero is Dead!,false,48,Crunchyroll Deutschland,@crunchyrolldeutschland,de
naXbzLTHhkQ,Toukas Falle ist legendär | The Legendary Hero is Dead!,false,48,Crunchyroll Deutschland,@crunchyrolldeutschland,de
2cRg56W9hNU,Anya liebt ihre Eltern | SPY x FAMILY,false,43,Crunchyroll Deutschland,@crunchyrolldeutschland,de
KAfVT_mA6gg,Himenos Aufopferung | Chainsaw Man,false,58,Crunchyroll Deutschland,@crunchyrolldeutschland,de
zZhYvWx-4uY,Steh zu deinem Hobby! | My Dress-Up Darling,false,75,Crunchyroll Deutschland,@crunchyrolldeutschland,de
G4Vq7knHF5g,Gojo hat eine Freundin?! | My Dress-Up Darling,false,75,Crunchyroll Deutschland,@crunchyrolldeutschland,de
momlTOwsyuE,Ferns Erfahrungen | Frieren – Nach dem Ende der Reise,false,55,Crunchyroll Deutschland,@crunchyrolldeutschland,de
3SYs2PdAS8E,Frieren rettet Kanne | Frieren – Nach dem Ende der Reise,false,55,Crunchyroll Deutschland,@crunchyrolldeutschland,de
G0j9gcCVDWw,Operation Superschlau! | Chainsaw Man,false,58,Crunchyroll Deutschland,@crunchyrolldeutschland,de
TuDuXbl1a24,Akira kündigt beim Zombie Boss | Zom 100: Bucket List of the Dead,false,59,Crunchyroll Deutschland,@crunchyrolldeutschland,de
br8rUSBX_lE,Lydia rettet Ray | The Iceblade Sorcerer Shall Rule the World,false,31,Crunchyroll Deutschland,@crunchyrolldeutschland,de
DI7MfnnLZxE,Spaß im Badehaus | Deutsche Synchro | TONIKAWA: Over The Moon For You,false,30,Crunchyroll Deutschland,@crunchyrolldeutschland,de
k1p8g1xtGLE,Ein Zauber von gewaltiger Stärke | I'm in Love with the Villainess,false,49,Crunchyroll Deutschland,@crunchyrolldeutschland,de
wfnO92SEfkg, Ein neuer Job | Akashic Records of Bastard Magic Instructor,false,38,Crunchyroll Deutschland,@crunchyrolldeutschland,de
RVyhFZF5ius,"Er ist ein Anime-Fan?!| Reborn as a Vending Machine, I Now Wander the Dungeon",false,32,Crunchyroll Deutschland,@crunchyrolldeutschland,de
IKqMWcluct8,Komplizierte Welt | Mob Psycho 100,false,13,Crunchyroll Deutschland,@crunchyrolldeutschland,de
pcJNVThJEpA,Akis erstes Treffen mit Himeno | Chainsaw Man,false,58,Crunchyroll Deutschland,@crunchyrolldeutschland,de
jE-7-mX6UHw,Yor rettet die Katze | SPY x FAMILY,false,43,Crunchyroll Deutschland,@crunchyrolldeutschland,de
9nsnSiu-z84,Eine stolze Heldin | SHY,false,28,Crunchyroll Deutschland,@crunchyrolldeutschland,de
CHRdUPMOPMo,Filmreife Leistung | SHY,false,28,Crunchyroll Deutschland,@crunchyrolldeutschland,de
VCQHQGIHr7k,Raeliana muss umziehen | Raeliana – Warum sie die Verlobte des Dukes wurde,false,41,Crunchyroll Deutschland,@crunchyrolldeutschland,de
KdmyB5rz07c,Der reiche Schönling stiehlt die Show | Trapped in a Dating Sim,false,60,Crunchyroll Deutschland,@crunchyrolldeutschland,de
nZEU6z9qb_M,Arisa & Lulu | Death March to the Parallel World Rhapsody,false,39,Crunchyroll Deutschland,@crunchyrolldeutschland,de
GBGC2gLela8,"Die Erfindung der neuen"" Medizin | Parallel World Pharmacy""",false,63,Crunchyroll Deutschland,@crunchyrolldeutschland,de
9krHXNnzAbo,Gott des Todes | 86 EIGHTY-SIX,false,64,Crunchyroll Deutschland,@crunchyrolldeutschland,de
XkJHoR9sCmo,Raeliana wird gequält | Raeliana – Warum sie die Verlobte des Dukes wurde,false,41,Crunchyroll Deutschland,@crunchyrolldeutschland,de
r3e_IfCTWW0,Vernarrt in Mutter und Tochter | Uzaki-chan Wants to Hang Out!,false,44,Crunchyroll Deutschland,@crunchyrolldeutschland,de
BCwndsRwWGc,Chise rettet Philomela | Deutsche Synchro | The Ancient Magus' Bride,false,24,Crunchyroll Deutschland,@crunchyrolldeutschland,de
7ESB03Duf3A,Ein Skelett als Spanner | The Legendary Hero is Dead!,false,48,Crunchyroll Deutschland,@crunchyrolldeutschland,de
4FCYAkxQGuI,Überraschungsangriff | Dead Mount Death Play,false,20,Crunchyroll Deutschland,@crunchyrolldeutschland,de
7qHBCLeqTi0,Carols Geschenk | Tomo-chan Is a Girl!,false,42,Crunchyroll Deutschland,@crunchyrolldeutschland,de
cN0vc1RhvsY,Wir können nicht mehr für sie tun | Schwarzes Marken,false,62,Crunchyroll Deutschland,@crunchyrolldeutschland,de
